ID,technology,source,source_type,year,type,country,capacity_definition,comment,capacity,energy_source_level_0,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology_level
3751,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,103,0,0,0,1,1
3752,Photovoltaics,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,54,0,0,0,0,1
3753,"Pumped storage",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,4545,0,0,0,0,1
3754,Wind,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,2672,0,0,1,1,0
3755,"Differently categorized solar",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3756,Solar,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,54,0,0,1,1,0
3757,"Differently categorized wind",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,2672,0,0,0,0,1
3758,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,332,0,0,1,0,0
3759,"Renewable energy sources",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,11972,0,1,0,0,0
3760,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,78220,0,0,1,1,1
3761,Total,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DE,Unknown,,113738,1,0,0,0,0
3762,"Biomass and biogas",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,287,0,0,0,1,1
3763,"Concentrated solar power",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3764,"Fossil fuels",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,78957,0,1,0,0,0
3765,Geothermal,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3766,Hydro,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,9201,0,0,1,1,0
3767,Marine,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3768,"Non-renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,1548,0,0,1,1,1
3769,Nuclear,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,22329,0,1,1,1,1
3770,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,127,0,0,0,1,1
3771,Photovoltaics,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,70,0,0,0,0,1
3772,"Pumped storage",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,4654,0,0,0,0,1
3773,Wind,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,4138,0,0,1,1,0
3774,"Differently categorized solar",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3775,Solar,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,70,0,0,1,1,0
3776,"Differently categorized wind",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,4138,0,0,0,0,1
3777,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,414,0,0,1,0,0
3778,"Renewable energy sources",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,13823,0,1,0,0,0
3779,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,77409,0,0,1,1,1
3780,Total,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DE,Unknown,,115109,1,0,0,0,0
3781,"Biomass and biogas",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,345,0,0,0,1,1
3782,"Concentrated solar power",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3783,"Fossil fuels",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,80320,0,1,0,0,0
3784,Geothermal,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3785,Hydro,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,9485,0,0,1,1,0
3786,Marine,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3787,"Non-renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,1470,0,0,1,1,1
3788,Nuclear,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,22396,0,1,1,1,1
3789,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,129,0,0,0,1,1
3790,Photovoltaics,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,114,0,0,0,0,1
3791,"Pumped storage",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,4654,0,0,0,0,1
3792,Wind,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,6095,0,0,1,1,0
3793,"Differently categorized solar",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3794,Solar,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,114,0,0,1,1,0
3795,"Differently categorized wind",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,6095,0,0,0,0,1
3796,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,474,0,0,1,0,0
3797,"Renewable energy sources",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,16168,0,1,0,0,0
3798,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,78850,0,0,1,1,1
3799,Total,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DE,Unknown,,118884,1,0,0,0,0
3800,"Biomass and biogas",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,565,0,0,0,1,1
3801,"Concentrated solar power",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3802,"Fossil fuels",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,78625,0,1,0,0,0
3803,Geothermal,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3804,Hydro,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,9393,0,0,1,1,0
3805,Marine,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3806,"Non-renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,1785,0,0,1,1,1
3807,Nuclear,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,22396,0,1,1,1,1
3808,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,190,0,0,0,1,1
3809,Photovoltaics,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,195,0,0,0,0,1
3810,"Pumped storage",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,4562,0,0,0,0,1
3811,Wind,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,8754,0,0,1,1,0
3812,"Differently categorized solar",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3813,Solar,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,195,0,0,1,1,0
3814,"Differently categorized wind",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,8754,0,0,0,0,1
3815,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,755,0,0,1,0,0
3816,"Renewable energy sources",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,19097,0,1,0,0,0
3817,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,76840,0,0,1,1,1
3818,Total,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DE,Unknown,,120118,1,0,0,0,0
3819,"Biomass and biogas",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,586,0,0,0,1,1
3820,"Concentrated solar power",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3821,"Fossil fuels",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,80221,0,1,0,0,0
3822,Geothermal,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3823,Hydro,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,9589,0,0,1,1,0
3824,Marine,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3825,"Non-renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,1785,0,0,1,1,1
3826,Nuclear,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,23403,0,1,1,1,1
3827,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,285,0,0,0,1,1
3828,Photovoltaics,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,260,0,0,0,0,1
3829,"Pumped storage",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,4652,0,0,0,0,1
3830,Wind,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,12001,0,0,1,1,0
3831,"Differently categorized solar",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3832,Solar,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,260,0,0,1,1,0
3833,"Differently categorized wind",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,12001,0,0,0,0,1
3834,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,871,0,0,1,0,0
3835,"Renewable energy sources",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,22721,0,1,0,0,0
3836,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,78436,0,0,1,1,1
3837,Total,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DE,Unknown,,126345,1,0,0,0,0
3838,"Biomass and biogas",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,579,0,0,0,1,1
3839,"Concentrated solar power",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3840,"Fossil fuels",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,73433,0,1,0,0,0
3841,Geothermal,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3842,Hydro,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,9493,0,0,1,1,0
3843,Marine,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3844,"Non-renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,902,0,0,1,1,1
3845,Nuclear,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,21439,0,1,1,1,1
3846,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,859,0,0,0,1,1
3847,Photovoltaics,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,435,0,0,0,0,1
3848,"Pumped storage",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,4540,0,0,0,0,1
3849,Wind,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,14381,0,0,1,1,0
3850,"Differently categorized solar",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3851,Solar,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,435,0,0,1,1,0
3852,"Differently categorized wind",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,14381,0,0,0,0,1
3853,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,1438,0,0,1,0,0
3854,"Renewable energy sources",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,25747,0,1,0,0,0
3855,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,72531,0,0,1,1,1
3856,Total,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DE,Unknown,,120619,1,0,0,0,0
3857,"Biomass and biogas",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,674,0,0,0,1,1
3858,"Concentrated solar power",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3859,"Fossil fuels",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,75776,0,1,0,0,0
3860,Geothermal,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3861,Hydro,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,10313,0,0,1,1,0
3862,Marine,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3863,"Non-renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,943,0,0,1,1,1
3864,Nuclear,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,20552,0,1,1,1,1
3865,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,1020,0,0,0,1,1
3866,Photovoltaics,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,1105,0,0,0,0,1
3867,"Pumped storage",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,5127,0,0,0,0,1
3868,Wind,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,16419,0,0,1,1,0
3869,"Differently categorized solar",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3870,Solar,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,1105,0,0,1,1,0
3871,"Differently categorized wind",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,16419,0,0,0,0,1
3872,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,1694,0,0,1,0,0
3873,"Renewable energy sources",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,29531,0,1,0,0,0
3874,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,74833,0,0,1,1,1
3875,Total,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DE,Unknown,,125859,1,0,0,0,0
3876,"Biomass and biogas",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,1156,0,0,0,1,1
3877,"Concentrated solar power",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3878,"Fossil fuels",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,74006,0,1,0,0,0
3879,Geothermal,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3880,Hydro,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,10858,0,0,1,1,0
3881,Marine,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3882,"Non-renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,1174,0,0,1,1,1
3883,Nuclear,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,20378,0,1,1,1,1
3884,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,1218,0,0,0,1,1
3885,Photovoltaics,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,2056,0,0,0,0,1
3886,"Pumped storage",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,5648,0,0,0,0,1
3887,Wind,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,18248,0,0,1,1,0
3888,"Differently categorized solar",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3889,Solar,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,2056,0,0,1,1,0
3890,"Differently categorized wind",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,18248,0,0,0,0,1
3891,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,2374,0,0,1,0,0
3892,"Renewable energy sources",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,33536,0,1,0,0,0
3893,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,72832,0,0,1,1,1
3894,Total,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DE,Unknown,,127920,1,0,0,0,0
3895,"Biomass and biogas",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,1605,0,0,0,1,1
3896,"Concentrated solar power",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3897,"Fossil fuels",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,73864,0,1,0,0,0
3898,Geothermal,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3899,Hydro,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,10842,0,0,1,1,0
3900,Marine,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3901,"Non-renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,1273,0,0,1,1,1
3902,Nuclear,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,20208,0,1,1,1,1
3903,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,1411,0,0,0,1,1
3904,Photovoltaics,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,2899,0,0,0,0,1
3905,"Pumped storage",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,5649,0,0,0,0,1
3906,Wind,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,20474,0,0,1,1,0
3907,"Differently categorized solar",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3908,Solar,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,2899,0,0,1,1,0
3909,"Differently categorized wind",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,20474,0,0,0,0,1
3910,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,3016,0,0,1,0,0
3911,"Renewable energy sources",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,37231,0,1,0,0,0
3912,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,72591,0,0,1,1,1
3913,Total,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DE,Unknown,,131303,1,0,0,0,0
3914,"Biomass and biogas",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,1956,0,0,0,1,1
3915,"Concentrated solar power",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3916,"Fossil fuels",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,75055,0,1,0,0,0
3917,Geothermal,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,3,0,0,1,1,1
3918,Hydro,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,10833,0,0,1,1,0
3919,Marine,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,0,0,0,1,1,1
3920,"Non-renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,1228,0,0,1,1,1
3921,Nuclear,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,20208,0,1,1,1,1
3922,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,1524,0,0,0,1,1
3923,Photovoltaics,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,4170,0,0,0,0,1
3924,"Pumped storage",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,5696,0,0,0,0,1
3925,Wind,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,22116,0,0,1,1,0
3926,"Differently categorized solar",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,0,0,0,0,0,1
3927,Solar,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,4170,0,0,1,1,0
3928,"Differently categorized wind",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,22116,0,0,0,0,1
3929,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,3480,0,0,1,0,0
3930,"Renewable energy sources",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DE,Unknown,,40602,0,1,0,0,0
